#X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
 ; ;13/06/2017;INCLAN;2300;448;380000;848,2;1,6;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;INCLAN;3000;485;600000;1237,1;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;INCLAN;3300;295;260000;881,4;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;09/06/2017;INDEPENDENCIA;1200;308;550000;1785,7;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;INDEPENDENCIA;1600;264;450000;1704,5;4;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;09/06/2017;INDEPENDENCIA;1600;460;1200000;2608,7;4,1;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;05/06/2017;INDEPENDENCIA;2200;332;850000;2560,2;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;INDEPENDENCIA;3400;291;850000;2921;4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;05/06/2017;INDEPENDENCIA;3700;450;1500000;3333,3;4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;13/06/2017;INDEPENDENCIA;4100;326;810000;2484,7;4;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;05/06/2017;IRALA;100;4763;5000000;1049,8;3;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;IRALA;100;3761;4300000;1143,3;3;17,5;BOCA;COMUNA 4; ; ; 
 ; ;07/06/2017;IRALA;100;3762;5000000;1329,1;3;17,5;BOCA;COMUNA 4; ; ; 
 ; ;07/06/2017;IRIARTE, GRAL.;2600;920;2200000;2391,3;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;07/06/2017;IRIGOYEN, BERNARDO DE;500;560;3100000;5535,7;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;05/06/2017;IRIGOYEN;2700;343;570000;1661,8;0;17,5;VILLA REAL;COMUNA 10; ; ; 
 ; ;09/06/2017;IRIGOYEN, BERNARDO DE;400;647;3200000;4945,9;5;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;14/06/2017;IRIGOYEN, SANTOS;900;263;120000;456,3;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;05/06/2017;ISLANDIA;4100;155;225000;1451,6;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;06/06/2017;ITURRI;1300;360;330000;916,7;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;05/06/2017;ITUZAINGO;600;375;280000;746,7;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;08/06/2017;ITUZAINGO;600;375;420000;1120;2;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;12/06/2017;ITUZAINGO;1100;285;300000;1052,6;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;13/06/2017;JACQUES, AMADEO;6900;558;400000;716,8;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;15/06/2017;JARAMILLO;2200;649;1800000;2773,5;0;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;07/06/2017;JARAMILLO;4000;663;670000;1010,6;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;08/06/2017;JOVELLANOS, GASPAR M. DE;1300;369;430000;1165,3;3;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;12/06/2017;JUAREZ, BENITO;1800;277;300000;1083;3;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;09/06/2017;JUAREZ, BENITO;1990;160;294900;1843,1;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;09/06/2017;JUAREZ, BENITO;2200;1688;690000;408,8;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;15/06/2017;JUAREZ, BENITO;3200;330;370000;1121,2;1,2;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;14/06/2017;JUFRE;600;394;600000;1522,8;1,6;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUFRE;600;394;690000;1751,3;1,6;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUFRE;600;398;630000;1582,9;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUFRE;700;324;690000;2129,6;1,6;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;07/06/2017;JUJUY;500;607;1350000;2224,1;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;13/06/2017;JUJUY;1900;171;950000;5555,6;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;JUJUY;1900;1280;2900000;2265,6;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;JUJUY;2100;91;260000;2857,1;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;05/06/2017;JUNIN;100;130;330000;2538,5;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;08/06/2017;JUNIN;700;177;750000;4237,3;4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;08/06/2017;JURAMENTO;1300;793;2550000;3215,6;0;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;05/06/2017;JURAMENTO;3300;266;450000;1691,7;0;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;21/06/2017;JURAMENTO;5300;100;260000;2600;1,2;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;2300;247;750000;3036,4;6,2;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;2300;248;830000;3346,8;7,2;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;2600;165;530000;3212,1;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;2800;167;360000;2155,7;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;3000;217;1300000;5990,8;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;08/06/2017;JUSTO, JUAN B.;3200;691;1100000;1591,9;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;3300;138;380000;2753,6;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;3400;502;1700000;3386,5;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;13/06/2017;JUSTO, JUAN B.;3600;116;190000;1637,9;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;3600;171;320000;1871,3;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;3600;174;340000;1954;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;08/06/2017;JUSTO, JUAN B.;3600;190;300000;1578,9;4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;06/06/2017;JUSTO, JUAN B.;3600;190;350000;1842,1;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;08/06/2017;JUSTO, JUAN B.;4000;262;700000;2671,8;5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;09/06/2017;JUSTO, JUAN B.;5200;464;470000;1012,9;1,2;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;08/06/2017;JUSTO, JUAN B.;5252;500;470000;940;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;05/06/2017;JUSTO, JUAN B.;5500;254;360000;1417,3;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;06/06/2017;JUSTO, JUAN B.;5500;284;360000;1267,6;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;09/06/2017;JUSTO, JUAN B.;5800;234;500000;2136,8;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;15/06/2017;JUSTO, JUAN B.;5900;480;620000;1291,7;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;05/06/2017;JUSTO, JUAN B.;6260;441;498000;1129,3;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;05/06/2017;JUSTO, JUAN B.;6440;247;259000;1048,6;3;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;12/06/2017;JUSTO, JUAN B.;6600;158;235000;1487,3;0;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;JUSTO, JUAN B.;6900;202;235000;1163,4;3;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;JUSTO, JUAN B.;6900;325;700000;2153,8;3;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;7600;187;320000;1711,2;3;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;JUSTO, JUAN B.;8100;424;400000;943,4;0;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;8500;175;250000;1428,6;3;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;07/06/2017;JUSTO, JUAN B.;8595;272;250000;919,1;0;17,5;VERSALLES;COMUNA 10; ; ; 
 ; ;07/06/2017;JUSTO, JUAN B.;8800;220;320000;1454,5;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;14/06/2017;JUSTO, JUAN B.;9500;360;400000;1111,1;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;07/06/2017;JUSTO, JUAN B.;9800;500;495000;990;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;08/06/2017;LA FACULTAD;1800;132;145000;1098,5;0;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;16/06/2017;LA PAMPA;5100;320;950000;2968,8;4;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;08/06/2017;LA PLATA;300;423;1600000;3782,5;4;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;08/06/2017;LA PLATA;600;391;1350000;3452,7;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;LA PLATA;1200;375;870000;2320;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;LA PLATA;1800;378;550000;1455;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;06/06/2017;LA PLATA;1900;379;450000;1187,3;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;13/06/2017;LA PLATA;2000;386;530000;1373,1;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;08/06/2017;LA PLATA;2500;1000;1200000;1200;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;LA PLATA;2600;249;370000;1485,9;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;13/06/2017;LA PLATA;2700;442;540000;1221,7;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;LA PLATA;2900;146;299000;2047,9;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;06/06/2017;LA RIOJA;600;267;490000;1835,2;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;08/06/2017;LA RIOJA;600;295;490000;1661;3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;LA RIOJA;800;261;391500;1500;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;LA RIOJA;1200;379;535000;1411,6;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;07/06/2017;LA RIOJA;1500;435;320000;735,6;3,1;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;LA RIOJA;1700;254;250000;984,3;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;14/06/2017;LACARRA;100;178;290000;1629,2;5,2;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;LACARRA;100;190;350000;1842,1;5,2;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;07/06/2017;LACARRA;100;224;315000;1406,3;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;LACARRA;100;232;329000;1418,1;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;LACARRA;100;232;350000;1508,6;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;LACARRA;100;979;1150000;1174,7;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;07/06/2017;LACARRA;200;242;289999;1198,3;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;LACARRA;700;453;560000;1236,2;3,5;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;13/06/2017;LACROZE, FEDERICO;2600;225;850000;3777,8;3,5;17,5;COLEGIALES;COMUNA 13; ; ; 
 ; ;13/06/2017;LACROZE, FEDERICO;2600;800;4250000;5312,5;3,5;17,5;COLEGIALES;COMUNA 13; ; ; 
 ; ;13/06/2017;LACROZE, FEDERICO;2800;400;600000;1500;3,5;17,5;COLEGIALES;COMUNA 13; ; ; 
 ; ;06/06/2017;LADINES;3708;280;460000;1642,9;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;08/06/2017;LAFERRERE, GREGORIO DE;1460;360;600000;1666,7;3,5;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;12/06/2017;LAFERRERE, GREGORIO DE;4600;197;145000;736;3,5;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;09/06/2017;LAFUENTE;100;574;1100000;1916,4;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;LAGUNA;500;286;380000;1328,7;3,5;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;12/06/2017;LAGUNA;1300;200;115000;575;0;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;15/06/2017;LAMARCA, EMILIO;3300;230;430000;1869,6;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;LAMAS, ANDRES;900;312;600000;1923,1;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;08/06/2017;LAMAS, ANDRES;2200;248;285000;1149,2;3;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;06/06/2017;LAMAS, ANDRES;2200;330;435000;1318,2;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;07/06/2017;LAMBARE;800;332;800000;2409,6;1,6;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;09/06/2017;LANUS;3100;267;190000;711,6;1,2;17,5;FLORES;COMUNA 7; ; ; 
 ; ;13/06/2017;LARGUIA, CARLOS, CADETE;500;84;140000;1666,7;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;09/06/2017;LARRALDE, CRISOLOGO;2600;1116;4000000;3584,2;0;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;15/06/2017;LARRALDE, CRISOLOGO;2900;400;690000;1725;1,6;17,5;NUÑEZ;COMUNA 13; ; ; 
 ; ;21/06/2017;LARRALDE, CRISOLOGO;4700;373;410000;1099,2;1,6;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;LARRALDE, CRISOLOGO;4700;375;420000;1120;1,6;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;21/06/2017;LARRALDE, CRISOLOGO;5500;307;325000;1058,6;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;12/06/2017;LARRAZABAL;127;277;210000;758,1;2,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;LARRAZABAL;500;433;700000;1616,6;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;LARRAZABAL;1100;266;247000;928,6;1,6;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;05/06/2017;LARREA;700;400;1190000;2975;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;16/06/2017;LARSEN;2800;281;300000;1067,6;1,2;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;16/06/2017;LARSEN;2900;358;310000;865,9;1,2;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;07/06/2017;LAS HERAS, GRAL.;1600;1016;4500000;4429,1;0;17,5;RECOLETA;COMUNA 2; ; ; 
 ; ;09/06/2017;LASCANO;3900;174;450000;2586,2;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;15/06/2017;LASCANO;4200;177;270000;1525,4;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;12/06/2017;LASCANO;4500;208;330000;1586,5;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;09/06/2017;LASCANO;4800;240;395000;1645,8;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;12/06/2017;LASCANO;5200;121;240000;1983,5;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;07/06/2017;LASCANO;5580;120;250000;2083,3;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;14/06/2017;LASCANO;5600;225;210000;933,3;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;15/06/2017;LAUSANA;3400;204;250000;1225,5;3,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;09/06/2017;LAUTARO;100;685;1699999;2481,8;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;LAUTARO;300;386;690000;1787,6;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;LAUTARO;1300;450;300000;666,7;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;LAVALLE;3000;379;490000;1292,9;3,5;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;LAVALLE;3100;320;360000;1125;3,5;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;LAVALLE;3300;143;225000;1573,4;3,5;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;14/06/2017;LAVALLEJA;100;225;800000;3555,6;3,5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;13/06/2017;LAVARDEN;100;180;295000;1638,9;3,5;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;21/06/2017;LAVOISIER;3500;282;310000;1099,3;3,5;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;21/06/2017;LEGUIZAMON, HONORIO, DR.;3700;150;285000;1900;3,5;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;13/06/2017;LEGUIZAMON, MARTINIANO;600;219;300000;1369,9;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;12/06/2017;LEGUIZAMON, MARTINIANO;600;1800;2500000;1388,9;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;LEGUIZAMON, ONESIMO;600;225;240000;1066,7;3,5;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;09/06/2017;LIMA;600;406;1500000;3694,6;3,5;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;08/06/2017;LINIERS VIRREY;1400;191;220000;1151,8;3,5;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;15/06/2017;LINNEO;1900;260;195000;750;3,5;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;08/06/2017;LINNEO;2063;322;300000;931,7;3,5;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;06/06/2017;LISTA, RAMON, CNEL.;5000;954;2300000;2410,9;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;12/06/2017;LLAVALLOL;2000;123;150000;1219,5;3,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;14/06/2017;LLAVALLOL;2500;1087;1000000;920;3,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;LLAVALLOL;2600;266;350000;1315,8;3,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;LLAVALLOL;4500;218;475000;2178,9;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;06/06/2017;LLAVALLOL;4700;250;380000;1520;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;15/06/2017;LLAVALLOL;5500;195;215000;1102,6;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;08/06/2017;LLERENA;2600;281;485000;1726;3,5;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;05/06/2017;LLERENA;2700;346;450000;1300,6;3,5;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;12/06/2017;LOBERIA;100;237;200000;843,9;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;08/06/2017;LOBOS, ELEODORO, DR.;741;393;1200000;3053,4;3,5;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;12/06/2017;LOPE DE VEGA;500;429;695000;1620;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;12/06/2017;LOPE DE VEGA;1055;6723;5700000;847,8;3,5;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;06/06/2017;LOPE DE VEGA;1100;365;550000;1506,8;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;09/06/2017;LOPE DE VEGA;1500;141;350000;2482,3;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;15/06/2017;LOPE DE VEGA;1500;429;700000;1631,7;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;12/06/2017;LOPE DE VEGA;1500;432;695000;1608,8;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;12/06/2017;LOPE DE VEGA;1600;170;360000;2117,6;3,5;17,5;VILLA LURO;COMUNA 10; ; ; 
 ; ;06/06/2017;LOPE DE VEGA;1995;182;420000;2307,7;3,5;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;06/06/2017;LOPE DE VEGA;2843;311;770000;2475,9;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;06/06/2017;LOPEZ, CARLOS ANTONIO;3400;100;415000;4150;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;15/06/2017;LOPEZ, CARLOS ANTONIO;3400;260;415000;1596,2;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;15/06/2017;LOPEZ, CARLOS ANTONIO;4000;251;310000;1235,1;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;13/06/2017;LORETO, VIRREY;3520;219;340000;1552,5;3,5;17,5;COLEGIALES;COMUNA 13; ; ; 
 ; ;08/06/2017;LOS PATOS;2100;12500;15000000;1200;3,5;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;13/06/2017;LOS PATOS;2500;477;434000;909,9;3,5;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;LOS PATOS;2500;477;434500;910,9;3,5;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;14/06/2017;LOYOLA;100;351;800000;2279,2;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;LOYOLA;800;150;420000;2800;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;LOYOLA;1200;289;250000;865,1;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;15/06/2017;LOZANO, PEDRO;3900;139;170000;1223;3,5;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;LOZANO, PEDRO;5067;450;300000;666,7;3,5;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;05/06/2017;LOZANO, PEDRO;5400;438;360000;821,9;3,5;17,5;VILLA REAL;COMUNA 10; ; ; 
 ; ;05/06/2017;LUGONES;2200;168;490000;2916,7;3,5;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;LUGONES;3500;150;250000;1666,7;1,6;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;07/06/2017;LUGONES;4200;180;710000;3944,4;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;21/06/2017;LUGONES, LEOPOLDO;2200;168;500000;2976,2;3,5;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;08/06/2017;LUJAN, PEDRO DE;2100;160;110000;687,5;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;08/06/2017;LUNA;300;450;420000;933,3;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;08/06/2017;LUNA;500;358;250000;698,3;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;07/06/2017;MACHAIN;3500;390;450000;1153,8;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;07/06/2017;MACHAIN;3900;232;560000;2413,8;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;08/06/2017;MADERNA, FRANCISCO;2900;360;165000;458,3;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;14/06/2017;MADRID;6900;907;800000;882;3;17,5;VERSALLES;COMUNA 10; ; ; 
 ; ;08/06/2017;MAGALLANES;1000;387;160000;413,4;3;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;MAGALLANES;1000;568;350000;616,2;3;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;MAGARIÑOS CERVANTES, A.;1849;480;500000;1041,7;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;08/06/2017;MAGARIÑOS CERVANTES, A.;2400;272;192000;705,9;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;05/06/2017;MAGARIÑOS CERVANTES, A.;2800;208;270000;1298,1;3,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;06/06/2017;MAGARIÑOS CERVANTES, A.;5000;448;325000;725,4;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;07/06/2017;MAIPU;500;912;8000000;8771,9;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;15/06/2017;MALABIA;1300;443;930000;2099,3;1,6;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;15/06/2017;MALABIA;1400;286;1100000;3846,2;0;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;08/06/2017;MANSILLA, LUCIO NORBERTO, GRAL.;2800;247;2100000;8502;0;17,5;RECOLETA;COMUNA 2; ; ; 
 ; ;05/06/2017;MANSILLA, LUCIO NORBERTO, GRAL.;2800;275;900000;3272,7;0;17,5;RECOLETA;COMUNA 2; ; ; 
 ; ;07/06/2017;MANSILLA, LUCIO NORBERTO, GRAL.;3000;588;2600000;4421,8;0;17,5;RECOLETA;COMUNA 2; ; ; 
 ; ;09/06/2017;MANZANARES;1700;325;595000;1830,8;0;17,5;NUÑEZ;COMUNA 13; ; ; 
